fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,date,home_team,away_team,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season
Liverpool v Arsenal,0.09346669912338257,0.1281306967139244,2.231776436790824,0.0,0.26587859354913235,0,0,5,0,2,2017-03-04,Liverpool,Arsenal,1,3,11,0,3,0.0,0.019740799441933632,0.6042096950113773,0.0,0.10525300353765488,0,1,2,0,0,0,1,5,0,1,2.7192524261772633,0.7292034979909658,2.7192524261772633,0.7292034979909658,0.4874759893864393,0.12499380297958851,2016
Tottenham v Everton,0.04841100051999092,0.16266819462180138,0.9780908897519112,0.0,0.5239077061414719,0,1,5,0,1,2017-03-05,Tottenham,Everton,1,3,13,0,3,0.0,0.05191320180892944,0.3451952002942562,0.0,0.41090509481728077,0,0,3,0,1,0,1,5,0,2,1.7130777910351753,0.8080134969204664,1.7130777910351753,0.8080134969204664,0.7349869012832642,0.4628182966262102,2016
Sunderland v Manchester City,0.0,0.2911402955651283,0.45033889822661877,0.0,0.0,0,2,1,0,0,2017-03-05,Sunderland,Manchester City,0,4,7,0,0,0.0,0.0,2.4607885032892227,0.0,0.01943040080368519,0,0,6,0,1,0,0,13,0,1,0.7414791937917471,2.480218904092908,0.7414791937917471,2.480218904092908,0.2911402955651283,0.01943040080368519,2016
West Ham v Chelsea,0.04452120140194893,0.15469329804182053,0.25359840504825115,0.0,0.0,0,0,1,0,0,2017-03-06,West Ham,Chelsea,1,3,7,0,0,0.0,0.7300276104360819,1.2920422777533531,0.0,0.0,0,1,3,0,0,0,2,7,0,0,0.4528129044920206,2.022069888189435,0.4528129044920206,2.022069888189435,0.19921449944376945,0.7300276104360819,2016
Manchester City v Stoke,0.04308740049600601,0.045688699930906296,1.2161220889538527,0.0,0.0,1,0,0,0,0,2017-03-08,Manchester City,Stoke,1,2,9,0,0,0.0,0.0,0.241281908005476,0.0,0.09591180086135864,0,0,1,0,1,0,0,3,0,2,1.304898189380765,0.33719370886683464,1.304898189380765,0.33719370886683464,0.08877610042691231,0.09591180086135864,2016
Bournemouth v West Ham,0.0,0.08152559958398342,1.6275669010356069,1.5223380327224731,0.499755603261292,0,1,6,1,1,2017-03-11,Bournemouth,West Ham,0,2,15,2,3,0.0,0.15172860026359558,0.9871942894533277,0.0,0.11423180159181356,0,0,6,0,1,0,2,11,0,3,3.7311861366033554,1.2531546913087368,2.2088481038808823,1.2531546913087368,0.5812812028452754,0.26596040185540915,2016
Everton v West Bromwich Albion,0.12086799740791321,0.11144350096583366,1.9725166857242584,0.0,0.0,0,1,4,0,0,2017-03-11,Everton,West Bromwich Albion,1,3,12,0,0,0.0,0.0,0.12732059881091118,0.0,0.0,0,0,2,0,0,0,0,5,0,0,2.2048281840980053,0.12732059881091118,2.2048281840980053,0.12732059881091118,0.23231149837374687,0.0,2016
Hull v Swansea,0.0712549015879631,0.0,1.9174811886623502,0.0,0.0,0,0,6,0,0,2017-03-11,Hull,Swansea,1,0,14,0,0,0.1352919042110443,0.058223599568009377,1.0576834883540869,0.0,0.1902810037136078,1,0,1,0,1,2,2,6,0,1,1.9887360902503133,1.4414799958467484,1.9887360902503133,1.4414799958467484,0.0712549015879631,0.3837965074926615,2016
Liverpool v Burnley,0.0,0.17236289475113153,0.8232337906956673,0.0,0.022740300744771957,0,0,3,0,0,2017-03-12,Liverpool,Burnley,0,3,6,0,1,0.0,0.038690198212862015,0.6177962049841881,0.0,0.17825410142540932,0,0,1,0,0,0,1,5,0,5,1.0183369861915708,0.8347405046224594,1.0183369861915708,0.8347405046224594,0.1951031954959035,0.21694429963827133,2016
West Bromwich Albion v Arsenal,0.0,1.0535352267324924,1.0638404916971922,0.0,0.0,0,2,5,0,0,2017-03-18,West Bromwich Albion,Arsenal,0,3,9,0,0,0.07766570150852203,0.4481779932975769,0.47946260403841734,0.0,0.0,0,0,2,0,0,1,1,9,0,0,2.1173757184296846,1.0053062988445163,2.1173757184296846,1.0053062988445163,1.0535352267324924,0.5258436948060989,2016
Crystal Palace v Watford,0.0,0.04584750160574913,0.31623649969697,0.0,0.018053999170660973,0,0,0,0,0,2017-03-18,Crystal Palace,Watford,0,1,5,0,1,0.0,0.0,0.19064763002097607,0.0,0.0,0,0,2,0,0,0,0,6,0,1,0.3801380004733801,0.19064763002097607,0.3801380004733801,0.19064763002097607,0.0639015007764101,0.0,2016
Everton v Hull,0.0,0.09885620325803757,2.4289545603096485,0.0,0.10359600186347961,0,2,6,0,0,2017-03-18,Everton,Hull,0,2,11,0,1,0.0,0.02973409928381443,0.4989583007991314,0.0,0.0,0,0,0,0,0,0,1,5,0,0,2.6314067654311657,0.5286924000829458,2.6314067654311657,0.5286924000829458,0.20245220512151718,0.02973409928381443,2016
Stoke v Chelsea,0.0,0.09338820353150368,0.09749599918723106,0.7611690163612366,0.0,0,0,0,1,0,2017-03-18,Stoke,Chelsea,0,2,2,1,0,0.14225970022380352,0.642456604167819,0.5995668061077595,0.0,0.581508208066225,2,1,3,0,1,3,6,7,0,4,0.9520532190799713,1.965791318565607,0.19088420271873474,1.965791318565607,0.09338820353150368,1.3662245124578476,2016
Sunderland v Burnley,0.0,0.0419966010376811,0.9702467108145356,0.0,0.020887089893221855,0,0,4,0,1,2017-03-18,Sunderland,Burnley,0,2,10,0,2,0.07075800001621246,0.14926870353519917,0.8595860423520207,0.0,0.10918420553207397,0,0,3,0,0,1,3,10,0,2,1.0331304017454386,1.1887969514355063,1.0331304017454386,1.1887969514355063,0.06288369093090296,0.3292109090834856,2016
West Ham v Leicester,0.19037150219082832,0.6801630072295666,0.9019141038879752,0.0,0.5827289819717407,2,2,1,0,1,2017-03-18,West Ham,Leicester,3,5,11,0,1,0.019139299169182777,0.8484180048108101,0.9338338160887361,0.0,0.36864998936653137,1,1,2,0,1,1,3,6,0,1,2.355177595280111,2.1700411094352603,2.355177595280111,2.1700411094352603,1.4532634913921356,1.2362072933465242,2016
Bournemouth v Swansea,0.05796220153570175,0.0,0.9502013102173805,0.0,0.0,1,0,5,0,0,2017-03-18,Bournemouth,Swansea,1,0,11,0,0,0.05603669956326485,0.10055089741945267,0.13728889636695385,0.0,0.0829934012144804,0,0,1,0,0,1,3,5,0,2,1.0081635117530823,0.37686989456415176,1.0081635117530823,0.37686989456415176,0.05796220153570175,0.23958099819719791,2016
Middlesbrough v Manchester United,0.0,0.0,1.0903744827955961,0.0,0.0,0,0,3,0,0,2017-03-19,Middlesbrough,Manchester United,0,0,10,0,0,0.0,0.07266100216656923,2.4415901880711317,0.0,0.0,0,0,6,0,0,0,2,12,0,0,1.0903744827955961,2.514251190237701,1.0903744827955961,2.514251190237701,0.0,0.07266100216656923,2016
Tottenham v Southampton,0.0,0.20033470541238785,0.6817750930786133,0.7611690163612366,0.0,0,1,4,1,0,2017-03-19,Tottenham,Southampton,0,2,9,1,0,0.0,0.0,0.825249389745295,0.0,0.014739099889993668,0,0,2,0,1,0,0,7,0,1,1.6432788148522377,0.8399884896352887,0.8821097984910011,0.8399884896352887,0.20033470541238785,0.014739099889993668,2016
Manchester City v Liverpool,0.0,0.4062481950968504,2.1696666684001684,0.0,0.0,0,0,3,0,0,2017-03-19,Manchester City,Liverpool,0,3,10,0,0,0.0,0.1919475942850113,0.8786644116044044,0.7611690163612366,0.10938260331749916,0,1,2,1,0,0,2,8,1,2,2.575914863497019,1.9411636255681515,2.575914863497019,1.179994609206915,0.4062481950968504,0.30133019760251045,2016
Liverpool v Everton,0.0,0.0,0.6253430005162954,0.0,0.0,0,0,5,0,0,2017-04-01,Liverpool,Everton,0,0,10,0,0,0.06342989951372147,0.6544086094945669,0.32738460693508387,0.0,0.39629751443862915,0,1,2,0,1,1,2,4,0,2,0.6253430005162954,1.4415206303820014,0.6253430005162954,1.4415206303820014,0.0,1.1141360234469175,2016
Burnley v Tottenham,0.0,0.0937791969627142,0.2869335003197193,0.0,0.06671209633350372,0,0,2,0,0,2017-04-01,Burnley,Tottenham,0,2,10,0,1,0.053553398698568344,0.5584837011992931,1.747238889336586,0.0,0.029531100764870644,0,1,5,0,1,1,3,13,0,2,0.44742479361593723,2.388807089999318,0.44742479361593723,2.388807089999318,0.16049129329621792,0.6415682006627321,2016
Chelsea v Crystal Palace,0.16894090175628662,0.07975669950246811,2.8798671048134565,0.0,0.045677799731492996,2,0,8,0,1,2017-04-01,Chelsea,Crystal Palace,3,1,19,0,1,0.0,0.013511599972844124,1.3442933913320303,0.0,0.21642900258302689,0,0,3,0,0,0,1,5,0,2,3.1742425058037043,1.5742339938879013,3.1742425058037043,1.5742339938879013,0.2943754009902477,0.229940602555871,2016
Hull v West Ham,0.05499260127544403,0.04338160157203674,0.7753893919289112,0.0,0.0,1,1,1,0,0,2017-04-01,Hull,West Ham,1,1,5,0,0,0.0,0.010406600311398506,1.2352983029559255,0.0,0.0,0,0,4,0,0,0,1,11,0,0,0.873763594776392,1.245704903267324,0.873763594776392,1.245704903267324,0.09837420284748077,0.010406600311398506,2016
Leicester v Stoke,0.0,0.08822780102491379,1.3003617664799094,0.0,0.6651620864868164,0,0,10,0,0,2017-04-01,Leicester,Stoke,0,4,14,0,5,0.0,0.13126950152218342,1.2354453690350056,0.0,0.0,0,1,1,0,0,0,2,8,0,0,2.0537516539916396,1.366714870557189,2.0537516539916396,1.366714870557189,0.7533898875117302,0.13126950152218342,2016
Manchester United v West Bromwich Albion,0.03550739958882332,0.0489078015089035,0.9050527550280094,0.0,0.0,1,0,2,0,0,2017-04-01,Manchester United,West Bromwich Albion,1,1,16,0,0,0.0558863990008831,0.0,0.14441119879484177,0.0,0.0,0,0,1,0,0,1,0,2,0,0,0.9894679561257362,0.20029759779572487,0.9894679561257362,0.20029759779572487,0.08441520109772682,0.0558863990008831,2016
Watford v Sunderland,0.0,0.7896207785233855,1.172342512756586,0.0,0.0,0,2,8,0,0,2017-04-01,Watford,Sunderland,0,7,16,0,0,0.03863700106739998,0.0,0.2776828473433852,0.0,0.03337870165705681,0,0,3,0,0,1,0,9,0,1,1.9619632912799716,0.349698550067842,1.9619632912799716,0.349698550067842,0.7896207785233855,0.07201570272445679,2016
Southampton v Bournemouth,0.0,0.12388599663972855,0.8791893012821674,0.0,0.0,0,0,4,0,0,2017-04-01,Southampton,Bournemouth,0,1,13,0,0,0.09662289917469025,0.1502069067209959,1.0783476009964943,0.7611690163612366,0.0,0,0,2,0,0,1,2,8,1,0,1.003075297921896,2.086346423253417,1.003075297921896,1.3251774068921804,0.12388599663972855,0.24682980589568615,2016
Swansea v Middlesbrough,0.10126099735498428,0.125398900359869,0.4171602251008153,0.0,0.0,0,0,3,0,0,2017-04-02,Swansea,Middlesbrough,1,2,12,0,0,0.0,0.0,0.7491855081170797,0.0,0.0,0,0,1,0,0,0,0,8,0,0,0.6438201228156686,0.7491855081170797,0.6438201228156686,0.7491855081170797,0.2266598977148533,0.0,2016
Arsenal v Manchester City,0.0,0.5186314973980188,0.1875489018857479,0.0,0.032316599041223526,0,2,1,0,0,2017-04-02,Arsenal,Manchester City,0,3,4,0,1,0.0,0.1744346022605896,1.2292823810130358,0.0,0.0,0,2,3,0,0,0,5,9,0,0,0.7384969983249903,1.4037169832736254,0.7384969983249903,1.4037169832736254,0.5509480964392424,0.1744346022605896,2016
Burnley v Stoke,0.0,0.0,0.34029719047248363,0.0,0.008588249795138836,0,0,2,0,1,2017-04-04,Burnley,Stoke,0,0,6,0,1,0.0,0.08886059932410717,0.9696114081889391,0.0,0.120803602039814,0,1,1,0,0,0,2,11,0,2,0.34888544026762247,1.1792756095528603,0.34888544026762247,1.1792756095528603,0.008588249795138836,0.20966420136392117,2016
Leicester v Sunderland,0.0,0.036352600902318954,0.8592367935925722,0.0,0.035482900217175484,0,0,6,0,2,2017-04-04,Leicester,Sunderland,0,1,15,0,3,0.05636949837207794,0.08986020088195801,0.47295140475034714,0.0,0.08580060303211212,0,0,2,0,1,1,2,10,0,2,0.9310722947120667,0.7049817070364952,0.9310722947120667,0.7049817070364952,0.07183550111949444,0.23203030228614807,2016
Watford v West Bromwich Albion,0.0,0.011864500120282173,0.6801254097372293,0.0,0.0,0,0,2,0,0,2017-04-04,Watford,West Bromwich Albion,0,1,8,0,0,0.048454400151968,0.018011700361967087,1.6240896619856358,0.0,0.1276690000668168,0,0,2,0,0,1,1,12,0,3,0.6919899098575115,1.8182247625663877,0.6919899098575115,1.8182247625663877,0.011864500120282173,0.1941351005807519,2016
Manchester United v Everton,0.072530098259449,0.0,0.6288030045107007,0.7611690163612366,0.2117335945367813,1,0,1,1,0,2017-04-04,Manchester United,Everton,1,0,14,1,2,0.0,0.24611950106918812,0.3435872942209244,0.0,0.0,0,2,2,0,0,0,4,7,0,0,1.6742357136681676,0.5897067952901125,0.913066697306931,0.5897067952901125,0.2842636927962303,0.24611950106918812,2016
Arsenal v West Ham,0.0,0.09948640037328005,2.0706786643713713,0.0,0.0,0,1,7,0,0,2017-04-05,Arsenal,West Ham,0,4,17,0,0,0.10355780273675919,0.0,0.15888290107250214,0.0,0.04146450012922287,0,0,2,0,0,2,0,4,0,1,2.1701650647446513,0.3039052039384842,2.1701650647446513,0.3039052039384842,0.09948640037328005,0.14502230286598206,2016
Hull v Middlesbrough,0.15025299787521362,0.144817803055048,1.9174945838749409,0.0,0.02633560076355934,0,0,4,0,1,2017-04-05,Hull,Middlesbrough,1,3,12,0,1,0.0,0.5412089824676514,0.7902961988002062,0.0,0.0,0,1,3,0,0,0,1,11,0,0,2.238900985568762,1.3315051812678576,2.238900985568762,1.3315051812678576,0.32140640169382095,0.5412089824676514,2016
Southampton v Crystal Palace,0.0,0.10940140299499035,3.408626725897193,0.0,0.0,0,1,6,0,0,2017-04-05,Southampton,Crystal Palace,0,2,23,0,0,0.11200500279664993,0.5654756873846054,0.9207104230299592,0.0,0.13686859980225563,1,0,2,0,0,2,6,7,0,2,3.5180281288921833,1.7350597130134702,3.5180281288921833,1.7350597130134702,0.10940140299499035,0.814349289983511,2016
Swansea v Tottenham,0.0,0.0858663022518158,0.786712896078825,0.0,0.0,0,0,1,0,0,2017-04-05,Swansea,Tottenham,0,1,3,0,0,0.0,0.0,2.2435074988752604,0.0,0.0,0,0,8,0,0,0,0,18,0,0,0.8725791983306408,2.2435074988752604,0.8725791983306408,2.2435074988752604,0.0858663022518158,0.0,2016
Chelsea v Manchester City,0.050119198858737946,0.012777700088918209,0.40096710063517094,0.7611690163612366,0.6041629910469055,0,0,2,1,1,2017-04-05,Chelsea,Manchester City,1,1,6,1,1,0.0,0.7357060210779309,1.203306308016181,0.0,0.3469927366822958,0,1,6,0,0,0,5,10,0,2,1.8291960069909692,2.2860050657764077,1.0680269906297326,2.2860050657764077,0.6670598899945617,1.0826987577602267,2016
Liverpool v Bournemouth,0.04513530060648918,0.5796588165685534,1.481932901777327,0.0,0.0659015029668808,0,1,6,0,1,2017-04-05,Liverpool,Bournemouth,1,4,14,0,1,0.0,0.33908339962363243,0.9957195855677128,0.0,0.0,0,0,2,0,0,0,2,6,0,0,2.1726285219192505,1.3348029851913452,2.1726285219192505,1.3348029851913452,0.6906956201419234,0.33908339962363243,2016
Tottenham v Watford,0.03690360113978386,0.13625749945640564,1.0176423070952296,0.0,0.0,0,0,6,0,0,2017-04-08,Tottenham,Watford,1,4,14,0,0,0.06676779687404633,0.06510909646749496,0.17892660200595856,0.0,0.059164900332689285,1,0,1,0,0,1,1,5,0,1,1.1908034076914191,0.36996839568018913,1.1908034076914191,0.36996839568018913,0.1731611005961895,0.19104179367423058,2016
Manchester City v Hull,0.1466738022863865,0.0805313978344202,2.177113214507699,0.0,0.0,2,0,5,0,0,2017-04-08,Manchester City,Hull,2,3,18,0,0,0.0,0.11296889930963516,0.24539470113813877,0.0,0.0,0,1,0,0,0,0,2,6,0,0,2.4043184146285057,0.35836360044777393,2.4043184146285057,0.35836360044777393,0.2272052001208067,0.11296889930963516,2016
Middlesbrough v Burnley,0.13148300349712372,0.15521929785609245,0.2749059023335576,0.0,0.12336800247430801,0,1,2,0,0,2017-04-08,Middlesbrough,Burnley,1,5,5,0,1,0.12575359642505646,0.11155799776315689,0.5725873038172722,0.0,0.0,0,1,1,0,0,2,1,4,0,0,0.6849762061610818,0.8098988980054855,0.6849762061610818,0.8098988980054855,0.4100703038275242,0.23731159418821335,2016
Stoke v Liverpool,0.0,0.5379012078046799,1.5209031011909246,0.0,0.08091910183429718,0,1,3,0,0,2017-04-08,Stoke,Liverpool,0,2,6,0,1,0.0,0.19806590117514133,0.8241832107305527,0.0,0.0,0,0,4,0,0,0,4,10,0,0,2.1397234108299017,1.022249111905694,2.1397234108299017,1.022249111905694,0.618820309638977,0.19806590117514133,2016
West Bromwich Albion v Southampton,0.0,0.5727829933166504,0.9365002159029245,0.0,0.5429024379700422,0,1,4,0,1,2017-04-08,West Bromwich Albion,Southampton,0,1,12,0,4,0.07454369962215424,0.0,0.8357960060238838,0.0,0.0,0,0,3,0,0,1,0,9,0,0,2.052185647189617,0.910339705646038,2.052185647189617,0.910339705646038,1.1156854312866926,0.07454369962215424,2016
West Ham v Swansea,0.16738209873437881,0.0,1.0383521914482117,0.0,0.0,0,0,6,0,0,2017-04-08,West Ham,Swansea,3,0,11,0,0,0.0589216984808445,0.07289359904825687,0.17585109919309616,0.0,0.0,1,0,0,0,0,1,2,2,0,0,1.2057342901825905,0.30766639672219753,1.2057342901825905,0.30766639672219753,0.16738209873437881,0.13181529752910137,2016
Bournemouth v Chelsea,0.0915611982345581,0.023205900564789772,0.2527782991528511,0.0,0.016607100144028664,0,0,1,0,0,2017-04-08,Bournemouth,Chelsea,1,1,9,0,1,0.07900919765233994,0.04079680144786835,1.4026567786931992,0.0,0.0,1,1,3,0,0,1,1,13,0,0,0.38415249809622765,1.5224627777934074,0.38415249809622765,1.5224627777934074,0.13137419894337654,0.11980599910020828,2016
Sunderland v Manchester United,0.12146400287747383,0.0,0.8558518849313259,0.0,0.0,2,0,2,0,0,2017-04-09,Sunderland,Manchester United,2,0,7,0,0,0.153183501213789,0.06193850003182888,1.4791735038161278,0.0,0.0,0,0,9,0,0,2,3,13,0,0,0.9773158878087997,1.6942955050617456,0.9773158878087997,1.6942955050617456,0.12146400287747383,0.21512200124561787,2016
Everton v Leicester,0.0,1.1269892752170563,1.5189794208854437,0.0,0.0,0,2,5,0,0,2017-04-09,Everton,Leicester,0,4,8,0,0,0.0548458993434906,0.21783170104026794,0.5634176367893815,0.0,0.0,1,1,2,0,0,1,2,3,0,0,2.6459686961025,0.83609523717314,2.6459686961025,0.83609523717314,1.1269892752170563,0.27267760038375854,2016
Crystal Palace v Arsenal,0.0,0.023813700303435326,1.1749761868268251,0.7611690163612366,0.19972389563918114,0,1,4,1,0,2017-04-10,Crystal Palace,Arsenal,0,1,12,1,3,0.0,0.01567080058157444,0.4265886954963207,0.0,0.0,0,1,2,0,0,0,1,10,0,0,2.159682799130678,0.44225949607789516,1.3985137827694416,0.44225949607789516,0.22353759594261646,0.01567080058157444,2016
Tottenham v Bournemouth,0.045069798827171326,1.1967672873288393,2.1717469040304422,0.0,0.04737500101327896,0,4,10,0,0,2017-04-15,Tottenham,Bournemouth,1,5,17,0,1,0.0,0.03624799847602844,0.17525420151650906,0.0,0.0,0,0,1,0,0,0,1,4,0,0,3.460958991199732,0.2115021999925375,3.460958991199732,0.2115021999925375,1.2892120871692896,0.03624799847602844,2016
Crystal Palace v Leicester,0.0,0.07150179892778397,1.499681193381548,0.0,0.11550980061292648,0,0,4,0,0,2017-04-15,Crystal Palace,Leicester,0,1,12,0,2,0.0,0.0,0.46772440150380135,0.0,0.0,0,0,2,0,0,0,0,6,0,0,1.6866927929222584,0.46772440150380135,1.6866927929222584,0.46772440150380135,0.18701159954071045,0.0,2016
Everton v Burnley,0.06763160228729248,0.13152670115232468,1.4187092073261738,0.0,0.07349279895424843,0,1,6,0,0,2017-04-15,Everton,Burnley,1,4,22,0,2,0.105035699903965,0.09233210049569607,0.13066980289295316,0.7611690163612366,0.05861649848520756,0,0,3,1,0,2,3,6,1,2,1.6913603097200394,1.1478231181390584,1.6913603097200394,0.3866541017778218,0.2726511023938656,0.2559842988848686,2016
Stoke v Hull,0.05416850000619888,0.0,1.9955105036497116,0.0,0.0,0,0,4,0,0,2017-04-15,Stoke,Hull,1,0,13,0,0,0.0,0.22248869948089123,0.9544727122411132,0.0,0.0,0,1,2,0,0,0,4,10,0,0,2.0496790036559105,1.1769614117220044,2.0496790036559105,1.1769614117220044,0.05416850000619888,0.22248869948089123,2016
Sunderland v West Ham,0.0713782999664545,0.010851999744772911,0.9479970894753933,0.0,0.11098429933190346,0,1,2,0,1,2017-04-15,Sunderland,West Ham,2,1,9,0,2,0.09527099877595901,0.5080459713935852,0.8415403161197901,0.0,0.0,1,1,1,0,0,1,1,5,0,0,1.1412116885185242,1.4448572862893343,1.1412116885185242,1.4448572862893343,0.19321459904313087,0.6033169701695442,2016
Watford v Swansea,0.12229699641466141,0.1317179948091507,1.0995525810867548,0.0,0.0,1,0,6,0,0,2017-04-15,Watford,Swansea,1,1,13,0,0,0.0,0.08169250003993511,0.5514720790088177,0.0,0.015135999768972397,0,0,4,0,0,0,2,10,0,1,1.353567572310567,0.6483005788177252,1.353567572310567,0.6483005788177252,0.2540149912238121,0.09682849980890751,2016
Southampton v Manchester City,0.043161001056432724,0.25116100907325745,0.24389900267124176,0.0,0.07853169739246368,0,1,0,0,0,2017-04-15,Southampton,Manchester City,1,1,5,0,1,0.0,0.5097095854580402,2.219281803816557,0.0,0.013499599881470203,0,1,3,0,1,0,4,13,0,1,0.6167527101933956,2.7424909891560674,0.6167527101933956,2.7424909891560674,0.37285370752215385,0.5232091853395104,2016
West Bromwich Albion v Liverpool,0.0,0.0,0.5903752092272043,0.0,0.0,0,0,2,0,0,2017-04-16,West Bromwich Albion,Liverpool,0,0,7,0,0,0.04142770171165466,0.0,0.7653019931167364,0.0,0.49343501031398773,0,0,1,0,1,1,0,12,0,2,0.5903752092272043,1.3001647051423788,0.5903752092272043,1.3001647051423788,0.0,0.5348627120256424,2016
Manchester United v Chelsea,0.0,0.0,0.8071277849376202,0.0,0.0,0,0,3,0,0,2017-04-16,Manchester United,Chelsea,0,0,9,0,0,0.0,0.03522170055657625,0.09769099950790405,0.0,0.0,0,0,0,0,0,0,2,3,0,0,0.8071277849376202,0.1329127000644803,0.8071277849376202,0.1329127000644803,0.0,0.03522170055657625,2016
Middlesbrough v Arsenal,0.0712272971868515,0.051028200425207615,0.832379465457052,0.0,0.7661118842661381,0,1,2,0,2,2017-04-17,Middlesbrough,Arsenal,1,2,5,0,5,0.08041530102491379,0.06728499848395586,0.7718515023589134,0.0,0.15174220502376556,1,1,2,0,0,1,2,7,0,2,1.7207468473352492,1.0712940068915486,1.7207468473352492,1.0712940068915486,0.8883673818781972,0.2994425045326352,2016
Bournemouth v Middlesbrough,0.05995799973607063,0.035286299884319305,3.076906512491405,0.0,0.10497079975903034,0,1,8,0,1,2017-04-22,Bournemouth,Middlesbrough,1,2,16,0,2,0.0,0.1361095029860735,0.07109039928764105,0.0,0.0,0,0,2,0,0,0,2,3,0,0,3.2771216118708253,0.20719990227371454,3.2771216118708253,0.20719990227371454,0.20021509937942028,0.1361095029860735,2016
Hull v Watford,0.05950490012764931,0.09269389696419239,1.2531010126695037,0.0,0.017794299870729446,0,1,2,0,0,2017-04-22,Hull,Watford,1,2,4,0,1,0.0,0.4501250870525837,0.6743609216064215,0.0,0.034208500757813454,0,1,1,0,0,0,5,7,0,2,1.4230941096320748,1.1586945094168186,1.4230941096320748,1.1586945094168186,0.16999309696257114,0.48433358781039715,2016
Swansea v Stoke,0.0,0.037968600168824196,0.37787740118801594,0.0,0.059790100902318954,0,2,4,0,0,2017-04-22,Swansea,Stoke,0,2,7,0,1,0.0,0.11524410173296928,0.3982399106025696,0.7611690163612366,0.4204629957675934,0,0,2,0,1,0,2,5,1,1,0.4756361022591591,1.6951160244643688,0.4756361022591591,0.9339470081031322,0.09775870107114315,0.5357070975005627,2016
West Ham v Everton,0.06225230172276497,0.1412389986217022,0.4736344013363123,0.0,0.0,0,2,1,0,0,2017-04-22,West Ham,Everton,1,6,8,0,0,0.0,0.05176610127091408,0.05270974896848202,0.0,0.0,0,0,0,0,0,0,1,3,0,0,0.6771257016807795,0.1044758502393961,0.6771257016807795,0.1044758502393961,0.20349130034446716,0.05176610127091408,2016
Burnley v Manchester United,0.0,0.0,0.1471785195171833,0.0,0.19565070420503616,0,0,0,0,0,2017-04-23,Burnley,Manchester United,0,0,5,0,3,0.0,0.13242070004343987,2.2227911055088043,0.0,0.0,0,1,5,0,0,0,2,10,0,0,0.34282922372221947,2.355211805552244,0.34282922372221947,2.355211805552244,0.19565070420503616,0.13242070004343987,2016
Liverpool v Crystal Palace,0.041715700179338455,0.06417369842529297,0.7886013798415661,0.0,0.0,1,0,0,0,0,2017-04-23,Liverpool,Crystal Palace,1,1,12,0,0,0.0,0.466060996055603,0.551416601985693,0.0,0.20807930640876293,0,1,2,0,0,0,1,3,0,3,0.8944907784461975,1.225556904450059,0.8944907784461975,1.225556904450059,0.10588939860463142,0.674140302464366,2016
Chelsea v Southampton,0.0,0.4416362065821886,0.952362097799778,0.0,0.04979940131306648,0,2,5,0,0,2017-04-25,Chelsea,Southampton,0,3,13,0,1,0.08547540009021759,1.20998309366405,0.07600390072911978,0.0,0.010122999548912048,0,2,2,0,0,1,7,3,0,1,1.443797705695033,1.3815853940322995,1.443797705695033,1.3815853940322995,0.4914356078952551,1.3055814933031797,2016
Arsenal v Leicester,0.0,0.11933830007910728,0.29086519591510296,0.0,0.0,0,2,3,0,0,2017-04-26,Arsenal,Leicester,0,4,8,0,0,0.0,0.0,0.3578510992228985,0.0,0.2373221069574356,0,0,3,0,0,0,0,6,0,2,0.41020349599421024,0.5951732061803341,0.41020349599421024,0.5951732061803341,0.11933830007910728,0.2373221069574356,2016
Middlesbrough v Sunderland,0.04891340062022209,0.01604129932820797,0.7608847096562386,0.0,0.0,0,0,2,0,0,2017-04-26,Middlesbrough,Sunderland,1,1,4,0,0,0.09149280190467834,0.02992010023444891,0.24585559591650963,0.0,0.07849729806184769,1,0,2,0,1,1,2,6,0,1,0.8258394096046686,0.44576579611748457,0.8258394096046686,0.44576579611748457,0.06495469994843006,0.19991020020097494,2016
Crystal Palace v Tottenham,0.0,0.07128329947590828,0.16944260522723198,0.0,0.08099610358476639,0,0,1,0,0,2017-04-26,Crystal Palace,Tottenham,0,2,3,0,1,0.0,0.2106636967509985,0.7968778098002076,0.0,0.0,0,0,4,0,0,0,4,14,0,0,0.32172200828790665,1.0075415065512061,0.32172200828790665,1.0075415065512061,0.15227940306067467,0.2106636967509985,2016
Manchester City v Manchester United,0.0,0.15532259363681078,1.2388972863554955,0.0,0.02114580012857914,0,0,6,0,0,2017-04-27,Manchester City,Manchester United,0,3,15,0,1,0.0,0.0,0.09862400405108929,0.0,0.3226270079612732,0,0,1,0,0,0,0,2,0,1,1.4153656801208854,0.4212510120123625,1.4153656801208854,0.4212510120123625,0.17646839376538992,0.3226270079612732,2016
